mathoverflow,gap,2017-09-01T02:46:02.388450,2
mathoverflow,sage,2017-09-01T02:46:02.388450,16
scicomp,sage,2017-09-01T02:46:03.485747,4
datascience,jupyter,2017-09-01T02:46:03.871661,16
datascience,ipython,2017-09-01T02:46:03.871661,18
stackoverflow,ipython,2017-09-08T02:46:02.242851,5293
stackoverflow,jupyterhub,2017-09-08T02:46:02.242851,84
stackoverflow,gap-system,2017-09-08T02:46:02.242851,18
stackoverflow,ipython-notebook,2017-09-08T02:46:02.242851,2129
stackoverflow,pari,2017-09-08T02:46:02.242851,50
stackoverflow,mpir,2017-09-08T02:46:02.242851,22
stackoverflow,singular,2017-09-08T02:46:02.242851,79
stackoverflow,jupyter,2017-09-08T02:46:02.242851,1916
stackoverflow,jupyter-notebook,2017-09-08T02:46:02.242851,2804
stackoverflow,pari-gp,2017-09-08T02:46:02.242851,32
stackoverflow,pythran,2017-09-08T02:46:02.242851,4
stackoverflow,sage,2017-09-08T02:46:02.242851,529
math,gap,2017-09-08T02:46:02.618117,327
math,sagemath,2017-09-08T02:46:02.618117,144
mathoverflow,gap,2017-09-08T02:46:02.977551,2
mathoverflow,sage,2017-09-08T02:46:02.977551,17
scicomp,sage,2017-09-08T02:46:04.075267,4
datascience,ipython,2017-09-08T02:46:04.443213,16
datascience,jupyter,2017-09-08T02:46:04.443213,16
stackoverflow,jupyter-notebook,2017-09-15T02:46:01.608243,2841
stackoverflow,sage,2017-09-15T02:46:01.608243,529
stackoverflow,jupyterhub,2017-09-15T02:46:01.608243,84
stackoverflow,gap-system,2017-09-15T02:46:01.608243,18
stackoverflow,ipython,2017-09-15T02:46:01.608243,5304
stackoverflow,pythran,2017-09-15T02:46:01.608243,4
stackoverflow,pari,2017-09-15T02:46:01.608243,51
stackoverflow,pari-gp,2017-09-15T02:46:01.608243,32
stackoverflow,singular,2017-09-15T02:46:01.608243,80
stackoverflow,ipython-notebook,2017-09-15T02:46:01.608243,2132
stackoverflow,mpir,2017-09-15T02:46:01.608243,22
stackoverflow,jupyter,2017-09-15T02:46:01.608243,1931
math,sagemath,2017-09-15T02:46:01.983757,143
math,gap,2017-09-15T02:46:01.983757,330
mathoverflow,sage,2017-09-15T02:46:02.343267,17
mathoverflow,gap,2017-09-15T02:46:02.343267,3
scicomp,sage,2017-09-15T02:46:03.469805,4
datascience,ipython,2017-09-15T02:46:03.830658,17
datascience,jupyter,2017-09-15T02:46:03.830658,16
stackoverflow,pythran,2017-09-22T02:46:01.529281,5
stackoverflow,pari,2017-09-22T02:46:01.529281,54
stackoverflow,pari-gp,2017-09-22T02:46:01.529281,32
